"Id","IdDec","Name","Base","Offset","File","Line"
"0x916A","37226","MW_FAMERANKUPDATE_REQ","MW_BASE","0x0169","MWProtocol.h","508"
"0x916B","37227","MW_FAMERANKUPDATE_ACK","MW_BASE","0x016A","MWProtocol.h","509"
"0x916C","37228","MW_RPSGAME_REQ","MW_BASE","0x016B","MWProtocol.h","510"
"0x916D","37229","MW_RPSGAME_ACK","MW_BASE","0x016C","MWProtocol.h","511"
"0x916E","37230","MW_RPSGAMECHANGE_REQ","MW_BASE","0x016D","MWProtocol.h","512"
"0x916F","37231","MW_MONTHRANKRESETCHAR_REQ","MW_BASE","0x016E","MWProtocol.h","513"
"0x9170","37232","MW_MONTHRANKRESETCHAR_ACK","MW_BASE","0x016F","MWProtocol.h","514"
"0x9171","37233","MW_WARCOUNTRYBALANCE_REQ","MW_BASE","0x0170","MWProtocol.h","515"
"0x9172","37234","MW_WARCOUNTRYBALANCE_ACK","MW_BASE","0x0171","MWProtocol.h","516"
"0x9173","37235","MW_MEETINGROOM_REQ","MW_BASE","0x0172","MWProtocol.h","517"
"0x9174","37236","MW_MEETINGROOM_ACK","MW_BASE","0x0173","MWProtocol.h","518"
"0x9175","37237","MW_ARENAJOIN_ACK","MW_BASE","0x0174","MWProtocol.h","519"
"0x9176","37238","MW_CMGIFT_REQ","MW_BASE","0x0175","MWProtocol.h","520"
"0x9177","37239","MW_CMGIFT_ACK","MW_BASE","0x0176","MWProtocol.h","521"
"0x9178","37240","MW_CMGIFTRESULT_REQ","MW_BASE","0x0177","MWProtocol.h","522"
"0x9178","37240","MW_CMGIFTRESULT_ACK","MW_BASE","0x0177","MWProtocol.h","523"
"0x9179","37241","MW_ASSISTANT_REQ","MW_BASE","0x0178","MWProtocol.h","524"
"0x9179","37241","MW_ASSISTANT_ACK","MW_BASE","0x0178","MWProtocol.h","525"
"0x917A","37242","MW_ASSISTANTANSWER_ACK","MW_BASE","0x0179","MWProtocol.h","527"
"0x917A","37242","MW_ASSISTANTANSWER_REQ","MW_BASE","0x0179","MWProtocol.h","526"
"0x9181","37249","MW_ASSISTANTDEL_REQ","MW_BASE","0x0180","MWProtocol.h","528"
"0x9181","37249","MW_ASSISTANTDEL_ACK","MW_BASE","0x0180","MWProtocol.h","529"
"0x9182","37250","MW_SKYGARDENENABLE_REQ","MW_BASE","0x0181","MWProtocol.h","530"
"0x9183","37251","MW_SKYGARDENENABLE_ACK","MW_BASE","0x0182","MWProtocol.h","531"
"0x9184","37252","MW_SKYGARDENOCCUPY_REQ","MW_BASE","0x0183","MWProtocol.h","532"
"0x9185","37253","MW_SKYGARDENOCCUPY_ACK","MW_BASE","0x0184","MWProtocol.h","533"
"0x9186","37254","MW_MONTEMPTEVO_ACK","MW_BASE","0x0185","MWProtocol.h","534"
"0x9187","37255","MW_MONTEMPTEVO_REQ","MW_BASE","0x0186","MWProtocol.h","535"
"0x9191","37265","MW_CREATESPOLECNIKMON_ACK","MW_BASE","0x0190","MWProtocol.h","537"
"0x9192","37266","MW_CREATESPOLECNIKMON_REQ","MW_BASE","0x0191","MWProtocol.h","538"
"0x9193","37267","MW_SPOLECNIKMONDEL_ACK","MW_BASE","0x0192","MWProtocol.h","539"
"0x9194","37268","MW_SPOLECNIKMONDEL_REQ","MW_BASE","0x0193","MWProtocol.h","540"
"0x9195","37269","MW_ADDTOBOWQUEUE_REQ","MW_BASE","0x0194","MWProtocol.h","542"
"0x9196","37270","MW_BOWTIMEUPDATE_ACK","MW_BASE","0x0195","MWProtocol.h","543"
"0x9197","37271","MW_PREPAREFORBOW_REQ","MW_BASE","0x0196","MWProtocol.h","544"
"0x9198","37272","MW_BOWCOMMANDEXEC_REQ","MW_BASE","0x0197","MWProtocol.h","545"
"0x9199","37273","MW_ENDBOWWAR_REQ","MW_BASE","0x0198","MWProtocol.h","546"
"0x919A","37274","MW_BOWPOINTSUPDATE_REQ","MW_BASE","0x0199","MWProtocol.h","547"
"0x919B","37275","MW_ADDTOBOWQUEUE_ACK","MW_BASE","0x019A","MWProtocol.h","548"
"0x919C","37276","MW_CANCELBOWQUEUE_REQ","MW_BASE","0x019B","MWProtocol.h","549"
"0x919D","37277","MW_CANCELBOWQUEUE_ACK","MW_BASE","0x019C","MWProtocol.h","550"
"0x919E","37278","MW_NOTIFYNONQUEUEDPLAYER_ACK","MW_BASE","0x019D","MWProtocol.h","551"
"0x919F","37279","MW_ADDBOWPLAYERS_ACK","MW_BASE","0x019E","MWProtocol.h","552"
"0x91A0","37280","MW_LEAVEBATTLEFIELD_REQ","MW_BASE","0x019F","MWProtocol.h","553"
"0x9201","37377","MW_RELEASESINGLEBOWPLAYER_REQ","MW_BASE","0x0200","MWProtocol.h","554"
"0x9202","37378","MW_ADDTOBRQUEUE_REQ","MW_BASE","0x0201","MWProtocol.h","556"
"0x9203","37379","MW_BRTIMEUPDATE_ACK","MW_BASE","0x0202","MWProtocol.h","557"
"0x9204","37380","MW_BRTEAMMATEADD_ACK","MW_BASE","0x0203","MWProtocol.h","558"
"0x9205","37381","MW_BRTEAMMATEADD_REQ","MW_BASE","0x0204","MWProtocol.h","559"
"0x9206","37382","MW_BRTEAMMATEADDRESULT_ACK","MW_BASE","0x0205","MWProtocol.h","563"
"0x9207","37383","MW_UPDATEBRTEAM_ACK","MW_BASE","0x0206","MWProtocol.h","564"
"0x9208","37384","MW_ADDBRTEAMS_ACK","MW_BASE","0x0207","MWProtocol.h","566"
"0x9208","37384","MW_BRTEAMMATEDEL_REQ","MW_BASE","0x0207","MWProtocol.h","561"
"0x9209","37385","MW_PREPAREFORBR_REQ","MW_BASE","0x0208","MWProtocol.h","567"
"0x920A","37386","MW_ADDTOBRQUEUE_ACK","MW_BASE","0x0209","MWProtocol.h","568"
"0x920B","37387","MW_VOTEFORBRMAP_REQ","MW_BASE","0x020A","MWProtocol.h","569"
"0x920C","37388","MW_BRCOMMANDEXEC_REQ","MW_BASE","0x020B","MWProtocol.h","571"
"0x920D","37389","MW_RELEASESINGLEBRPLAYER_REQ","MW_BASE","0x020C","MWProtocol.h","572"
"0x920E","37390","MW_ENDBRWAR_REQ","MW_BASE","0x020D","MWProtocol.h","573"
"0x921F","37407","MW_RECALCCOUNTRYBALANCE_ACK","MW_BASE","0x021E","MWProtocol.h","575"
"0x9220","37408","MW_GUILDLOCALLIST_REQ","MW_BASE","0x021F","MWProtocol.h","576"
"0x9221","37409","MW_BATTLEMODESTATUS_REQ","MW_BASE","0x0220","MWProtocol.h","578"
"0x9222","37410","MW_BATTLEMODESTATUS_ACK","MW_BASE","0x0221","MWProtocol.h","579"
"0x9223","37411","MW_CMTELEPORTBATTLEMODE_REQ","MW_BASE","0x0222","MWProtocol.h","581"
"0x922C","37420","MW_GUILDSKILLACTION_REQ","MW_BASE","0x022B","MWProtocol.h","603"
"0x922D","37421","MW_GUILDSKILLACTION_ACK","MW_BASE","0x022C","MWProtocol.h","604"
"0x922E","37422","MW_UPDATEGUILDCOOLDOWN_ACK","MW_BASE","0x022D","MWProtocol.h","606"
"0x922F","37423","MW_UPDATEGUILDCOOLDOWN_REQ","MW_BASE","0x022E","MWProtocol.h","607"
"0x9230","37424","MW_ADDCOOLDOWN_REQ","MW_BASE","0x022F","MWProtocol.h","608"
"0x9302","37634","CT_OPLOGIN_REQ","CT_CONTROL","0x0001","CTProtocol.h","108"
"0x9303","37635","CT_OPLOGIN_ACK","CT_CONTROL","0x0002","CTProtocol.h","109"
"0x9304","37636","CT_SVRTYPELIST_ACK","CT_CONTROL","0x0003","CTProtocol.h","110"
"0x9305","37637","CT_MACHINELIST_ACK","CT_CONTROL","0x0004","CTProtocol.h","111"
"0x9306","37638","CT_GROUPLIST_ACK","CT_CONTROL","0x0005","CTProtocol.h","112"
"0x9307","37639","CT_SERVICESTAT_REQ","CT_CONTROL","0x0006","CTProtocol.h","113"
"0x9308","37640","CT_SERVICESTAT_ACK","CT_CONTROL","0x0007","CTProtocol.h","114"
"0x9309","37641","CT_SERVICECONTROL_REQ","CT_CONTROL","0x0008","CTProtocol.h","115"
"0x930A","37642","CT_SERVICECONTROL_ACK","CT_CONTROL","0x0009","CTProtocol.h","116"
"0x931B","37659","CT_NEWCONNECT_REQ","CT_CONTROL","0x001A","CTProtocol.h","117"
"0x931C","37660","CT_SERVICECHANGE_REQ","CT_CONTROL","0x001B","CTProtocol.h","118"
"0x931D","37661","CT_SERVICECHANGE_ACK","CT_CONTROL","0x001C","CTProtocol.h","119"
"0x931E","37662","CT_SERVICEMONITOR_REQ","CT_CONTROL","0x001D","CTProtocol.h","120"
"0x931F","37663","CT_SERVICEMONITOR_ACK","CT_CONTROL","0x001E","CTProtocol.h","121"
"0x9320","37664","CT_TIMER_REQ","CT_CONTROL","0x001F","CTProtocol.h","122"
"0x9321","37665","CT_SERVICEDATA_ACK","CT_CONTROL","0x0020","CTProtocol.h","123"
"0x9322","37666","CT_SERVICEUPLOADSTART_REQ","CT_CONTROL","0x0021","CTProtocol.h","124"
"0x9323","37667","CT_SERVICEUPLOADSTART_ACK","CT_CONTROL","0x0022","CTProtocol.h","125"
"0x9324","37668","CT_SERVICEUPLOAD_REQ","CT_CONTROL","0x0023","CTProtocol.h","126"
"0x9325","37669","CT_SERVICEUPLOAD_ACK","CT_CONTROL","0x0024","CTProtocol.h","127"
"0x9326","37670","CT_SERVICEUPLOADEND_REQ","CT_CONTROL","0x0025","CTProtocol.h","128"
"0x9327","37671","CT_SERVICEUPLOADEND_ACK","CT_CONTROL","0x0026","CTProtocol.h","129"
"0x9328","37672","CT_UPDATEPATCH_REQ","CT_CONTROL","0x0027","CTProtocol.h","130"
"0x9329","37673","CT_UPDATEPATCH_ACK","CT_CONTROL","0x0028","CTProtocol.h","131"
"0x932A","37674","CT_ANNOUNCEMENT_REQ","CT_CONTROL","0x0029","CTProtocol.h","135"
"0x932B","37675","CT_ANNOUNCEMENT_ACK","CT_CONTROL","0x002A","CTProtocol.h","136"
"0x932C","37676","CT_USERKICKOUT_REQ","CT_CONTROL","0x002B","CTProtocol.h","138"
"0x932D","37677","CT_USERKICKOUT_ACK","CT_CONTROL","0x002C","CTProtocol.h","139"
"0x932E","37678","CT_USERMOVE_REQ","CT_CONTROL","0x002D","CTProtocol.h","141"
"0x932F","37679","CT_USERMOVE_ACK","CT_CONTROL","0x002E","CTProtocol.h","142"
"0x9330","37680","CT_AUTHORITY_ACK","CT_CONTROL","0x002F","CTProtocol.h","144"
"0x9331","37681","CT_STLOGIN_REQ","CT_CONTROL","0x0030","CTProtocol.h","146"
"0x9332","37682","CT_STLOGIN_ACK","CT_CONTROL","0x0031","CTProtocol.h","147"
"0x9333","37683","CT_ACCOUNTINPUT_REQ","CT_CONTROL","0x0032","CTProtocol.h","149"
"0x9334","37684","CT_ACCOUNTINPUT_ACK","CT_CONTROL","0x0033","CTProtocol.h","150"
"0x9335","37685","CT_PLATFORM_REQ","CT_CONTROL","0x0034","CTProtocol.h","152"
"0x9336","37686","CT_PLATFORM_ACK","CT_CONTROL","0x0035","CTProtocol.h","153"
"0x9337","37687","CT_MONSPAWNFIND_REQ","CT_CONTROL","0x0036","CTProtocol.h","155"
"0x9338","37688","CT_MONSPAWNFIND_ACK","CT_CONTROL","0x0037","CTProtocol.h","156"
"0x9339","37689","CT_MONACTION_REQ","CT_CONTROL","0x0038","CTProtocol.h","158"
"0x933A","37690","CT_MONACTION_ACK","CT_CONTROL","0x0039","CTProtocol.h","159"
"0x933B","37691","CT_USERPROTECTED_REQ","CT_CONTROL","0x003A","CTProtocol.h","161"
"0x933C","37692","CT_USERPROTECTED_ACK","CT_CONTROL","0x003B","CTProtocol.h","162"
"0x933D","37693","CT_CHARMSG_REQ","CT_CONTROL","0x003C","CTProtocol.h","164"
"0x933E","37694","CT_CHARMSG_ACK","CT_CONTROL","0x003D","CTProtocol.h","165"
"0x933F","37695","CT_LOCALGUILDCHANGE_REQ","CT_CONTROL","0x003E","CTProtocol.h","167"
"0x9340","37696","CT_LOCALGUILDCHANGE_ACK","CT_CONTROL","0x003F","CTProtocol.h","168"
"0x9341","37697","CT_LOCALINIT_REQ","CT_CONTROL","0x0040","CTProtocol.h","170"
"0x9342","37698","CT_LOCALINIT_ACK","CT_CONTROL","0x0041","CTProtocol.h","171"
"0x9344","37700","CT_USERPOSITION_REQ","CT_CONTROL","0x0043","CTProtocol.h","173"
"0x9345","37701","CT_USERPOSITION_ACK","CT_CONTROL","0x0044","CTProtocol.h","178"
"0x9346","37702","CT_SERVICECLOSE_REQ","CT_CONTROL","0x0045","CTProtocol.h","182"
"0x9347","37703","CT_RECONNECT_REQ","CT_CONTROL","0x0046","CTProtocol.h","184"
"0x9349","37705","CT_DISCONNECT_REQ","CT_CONTROL","0x0048","CTProtocol.h","185"
"0x934B","37707","CT_SERVICEAUTOSTART_REQ","CT_CONTROL","0x004A","CTProtocol.h","186"
"0x934C","37708","CT_SERVICEAUTOSTART_ACK","CT_CONTROL","0x004B","CTProtocol.h","187"
"0x934D","37709","CT_CHATBAN_REQ","CT_CONTROL","0x004C","CTProtocol.h","188"
"0x934E","37710","CT_CHATBAN_ACK","CT_CONTROL","0x004D","CTProtocol.h","189"
"0x934F","37711","CT_SERVICEDATACLEAR_REQ","CT_CONTROL","0x004E","CTProtocol.h","190"
"0x9350","37712","CT_SERVICEDATACLEAR_ACK","CT_CONTROL","0x004F","CTProtocol.h","191"
"0x9351","37713","CT_ITEMFIND_REQ","CT_CONTROL","0x0050","CTProtocol.h","192"
"0x9352","37714","CT_ITEMFIND_ACK","CT_CONTROL","0x0051","CTProtocol.h","193"
"0x9353","37715","CT_ITEMSTATE_REQ","CT_CONTROL","0x0052","CTProtocol.h","194"
"0x9354","37716","CT_ITEMSTATE_ACK","CT_CONTROL","0x0053","CTProtocol.h","195"
"0x9355","37717","CT_CHATBANLIST_REQ","CT_CONTROL","0x0054","CTProtocol.h","196"
"0x9356","37718","CT_CHATBANLIST_ACK","CT_CONTROL","0x0055","CTProtocol.h","197"
"0x9357","37719","CT_CHATBANLISTDEL_REQ","CT_CONTROL","0x0056","CTProtocol.h","198"
"0x9358","37720","CT_CHATBANLISTDEL_ACK","CT_CONTROL","0x0057","CTProtocol.h","199"
"0x9359","37721","CT_CTRLSVR_REQ","CT_CONTROL","0x0058","CTProtocol.h","200"
"0x935A","37722","CT_CASTLEINFO_REQ","CT_CONTROL","0x0059","CTProtocol.h","201"
"0x935B","37723","CT_CASTLEINFO_ACK","CT_CONTROL","0x005A","CTProtocol.h","202"
"0x935C","37724","CT_CASTLEGUILDCHG_REQ","CT_CONTROL","0x005B","CTProtocol.h","203"
"0x935D","37725","CT_CASTLEGUILDCHG_ACK","CT_CONTROL","0x005C","CTProtocol.h","204"
"0x935E","37726","CT_CASTLEENABLE_REQ","CT_CONTROL","0x005D","CTProtocol.h","205"
"0x935F","37727","CT_CASTLEENABLE_ACK","CT_CONTROL","0x005E","CTProtocol.h","206"
"0x9360","37728","CT_EVENTUPDATE_REQ","CT_CONTROL","0x005F","CTProtocol.h","207"
"0x9361","37729","CT_EVENTUPDATE_ACK","CT_CONTROL","0x0060","CTProtocol.h","208"
"0x9362","37730","CT_EVENTCHANGE_REQ","CT_CONTROL","0x0061","CTProtocol.h","209"
"0x9363","37731","CT_EVENTCHANGE_ACK","CT_CONTROL","0x0062","CTProtocol.h","210"
"0x9364","37732","CT_EVENTLIST_REQ","CT_CONTROL","0x0063","CTProtocol.h","211"
"0x9365","37733","CT_EVENTLIST_ACK","CT_CONTROL","0x0064","CTProtocol.h","212"
"0x9366","37734","CT_EVENTMSG_REQ","CT_CONTROL","0x0065","CTProtocol.h","213"
"0x9367","37735","CT_EVENTMSG_ACK","CT_CONTROL","0x0066","CTProtocol.h","214"
"0x9368","37736","CT_EVENTDEL_REQ","CT_CONTROL","0x0067","CTProtocol.h","215"
"0x9369","37737","CT_CASHSHOPSTOP_REQ","CT_CONTROL","0x0068","CTProtocol.h","216"
"0x936A","37738","CT_CASHITEMSALE_REQ","CT_CONTROL","0x0069","CTProtocol.h","217"
"0x936B","37739","CT_CASHITEMSALE_ACK","CT_CONTROL","0x006A","CTProtocol.h","218"
"0x936C","37740","CT_CASHITEMLIST_REQ","CT_CONTROL","0x006B","CTProtocol.h","219"
"0x936D","37741","CT_CASHITEMLIST_ACK","CT_CONTROL","0x006C","CTProtocol.h","220"
"0x936E","37742","CT_EVENTQUARTERUPDATE_REQ","CT_CONTROL","0x006D","CTProtocol.h","221"
"0x936F","37743","CT_EVENTQUARTERUPDATE_ACK","CT_CONTROL","0x006E","CTProtocol.h","222"
"0x9370","37744","CT_EVENTQUARTERLIST_REQ","CT_CONTROL","0x006F","CTProtocol.h","223"
"0x9371","37745","CT_EVENTQUARTERLIST_ACK","CT_CONTROL","0x0070","CTProtocol.h","224"
"0x9372","37746","CT_TOURNAMENTEVENT_REQ","CT_CONTROL","0x0071","CTProtocol.h","226"
"0x9373","37747","CT_TOURNAMENTEVENT_ACK","CT_CONTROL","0x0072","CTProtocol.h","227"
"0x9374","37748","CT_HELPMESSAGE_REQ","CT_CONTROL","0x0073","CTProtocol.h","228"
"0x9375","37749","CT_RPSGAMEDATA_REQ","CT_CONTROL","0x0074","CTProtocol.h","229"
"0x9376","37750","CT_RPSGAMEDATA_ACK","CT_CONTROL","0x0075","CTProtocol.h","230"
"0x9377","37751","CT_RPSGAMECHANGE_REQ","CT_CONTROL","0x0076","CTProtocol.h","241"
"0x9378","37752","CT_PREVERSIONTABLE_REQ","CT_CONTROL","0x0077","CTProtocol.h","252"
"0x9379","37753","CT_PREVERSIONTABLE_ACK","CT_CONTROL","0x0078","CTProtocol.h","253"
"0x937A","37754","CT_PREVERSIONUPDATE_REQ","CT_CONTROL","0x0079","CTProtocol.h","254"
"0x937B","37755","CT_INSTALLVERSION_REQ","CT_CONTROL","0x007A","CTProtocol.h","256"
"0x937C","37756","CT_INSTALLVERSION_ACK","CT_CONTROL","0x007B","CTProtocol.h","257"
"0x937D","37757","CT_INSTALLVERSIONUPDATE_REQ","CT_CONTROL","0x007C","CTProtocol.h","258"
"0x937E","37758","CT_CMGIFT_REQ","CT_CONTROL","0x007D","CTProtocol.h","260"
"0x937F","37759","CT_CMGIFT_ACK","CT_CONTROL","0x007E","CTProtocol.h","261"
"0x9380","37760","CT_CMGIFTLIST_REQ","CT_CONTROL","0x007F","CTProtocol.h","262"
"0x9381","37761","CT_CMGIFTLIST_ACK","CT_CONTROL","0x0080","CTProtocol.h","263"
"0x9382","37762","CT_CMGIFTCHARTUPDATE_REQ","CT_CONTROL","0x0081","CTProtocol.h","264"
"0x9901","39169","MW_APEXDATA_REQ","MW_BASE","0x0900","MWProtocol.h","611"
"0x9902","39170","MW_APEXDATA_ACK","MW_BASE","0x0901","MWProtocol.h","612"
"0x9903","39171","MW_APEXSTART_ACK","MW_BASE","0x0902","MWProtocol.h","613"
"0x999A","39322","RW_RELAYSVR_REQ","RW_RELAY","0x0001","CTProtocol.h","288"
"0x999B","39323","RW_RELAYSVR_ACK","RW_RELAY","0x0002","CTProtocol.h","290"
"0x999C","39324","RW_ENTERCHAR_REQ","RW_RELAY","0x0003","CTProtocol.h","295"
"0x999D","39325","RW_ENTERCHAR_ACK","RW_RELAY","0x0004","CTProtocol.h","298"
"0x999E","39326","RW_PARTYADD_ACK","RW_RELAY","0x0005","CTProtocol.h","309"
"0x999F","39327","RW_PARTYDEL_ACK","RW_RELAY","0x0006","CTProtocol.h","313"
"0x99A0","39328","RW_PARTYCHGCHIEF_ACK","RW_RELAY","0x0007","CTProtocol.h","317"
"0x99A1","39329","RW_GUILDADD_ACK","RW_RELAY","0x0008","CTProtocol.h","320"
"0x99A2","39330","RW_GUILDDEL_ACK","RW_RELAY","0x0009","CTProtocol.h","324"
"0x99A3","39331","RW_GUILDCHGMASTER_ACK","RW_RELAY","0x000A","CTProtocol.h","327"
"0x99A4","39332","RW_CORPSJOIN_ACK","RW_RELAY","0x000B","CTProtocol.h","330"
"0x99A5","39333","RW_RELAYCONNECT_REQ","RW_RELAY","0x000C","CTProtocol.h","334"
"0x99A6","39334","RW_CHANGENAME_ACK","RW_RELAY","0x000D","CTProtocol.h","336"
"0x99A7","39335","RW_TACTICSADD_ACK","RW_RELAY","0x000E","CTProtocol.h","339"
"0x99A8","39336","RW_TACTICSDEL_ACK","RW_RELAY","0x000F","CTProtocol.h","340"
"0x99A9","39337","RW_CHATBAN_ACK","RW_RELAY","0x0010","CTProtocol.h","341"
"0x99AA","39338","RW_CHANGEMAP_ACK","RW_RELAY","0x0011","CTProtocol.h","344"
